dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_eig,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,24015.1960450302,15924374.031357467,2.7151667564683466,1.899524146529979,,,,200.0,200.0,0.1348481220002213,0.448162904000128,0.9833782460000292,0.0913373090002096,1.074715555000239,0.000198746748116
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,,0.2384778858037694,692408.4380389267,1.4790065294348733e-14,176.0,176.0,0.2910883989998183,0.6541593750002903,1.1897942919999878,0.1495589559999643,1.339353247999952,0.0001997744262107
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q192,c1,,192.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,,0.2733811636304291,298206.4950125003,5.5018939683237047e-14,106.0,106.0,0.5066037520000464,0.7464053859998785,1.282070454999939,0.1748526749997836,1.4569231299997227,0.0002036927225864
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q256,c1,,256.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,,0.3026296344397999,150210.10483978456,3.123558957624664e-14,72.0,72.0,0.7764797910003836,0.9524150590000318,1.488581425999655,0.2055860939999547,1.6941675199996098,0.0002082487089209
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_2048,inverse,btab_auto_topk_2048,c1,,,2048.0,2601.0,33120.0,5454.774452079139,6302111.940778754,2.71033801367561,1.890344828133805,,,,169.0,169.0,0.6911098699997638,1.0456925270000283,1.5833858829996643,0.0929766719996223,1.6763625549992869,0.000201668363222
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q128,c1,,128.0,4096.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,,0.553235520663824,692393.7178670454,1.0582435874210469e-14,184.0,184.0,0.7294521220001116,1.0685500490003506,1.6060798440003057,0.1544976820000556,1.760577526000361,0.0002013882721881
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q192,c1,,192.0,4096.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,,0.6372156989999888,298191.0665029192,5.2499518694968025e-14,144.0,144.0,0.3883627709997199,0.6485426799999914,1.183153037000011,0.1751133759998993,1.3582664129999102,0.0001988458458512
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q128,c1,,128.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.6721085166520324,,0.3970449053277244,692406.7106148632,1.2335165947435287e-14,192.0,192.0,0.2536893370001962,0.5908044499997231,1.1277830449998874,0.1483047199999418,1.2760877649998292,0.0002148869601779
synthetic_true_func_2d_n100000000,100000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q192,c1,,192.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.672108516652033,,0.4563426568530299,298204.6796488894,2.3698292802011552e-14,133.0,133.0,1.2853080029999546,1.5676084060000903,2.1023336560001558,0.180188815999827,2.2825224719999824,0.0002157307159168
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q45,c1,45.0,,,,,,,,,,,,458.0,,0.000298107999697,0.7461020200003077,1.1408877530002428,,,0.0003430893732928
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,,,,233.0,,0.0003021049997187,0.4372182600000087,1.1095552349997888,,,0.0003366276163207
synthetic_true_func_2d_n30000000,30000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,,,,969.0,,,1.0235576830000357,1.779060121999919,,,0.000338396756507
synthetic_true_func_2d_n30000000,30000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,7204.5585500542375,4777312.023860485,2.728506507819749,1.8848227408397136,,,,253.0,253.0,0.1373934289999852,0.5327630239999053,0.7311785490001057,0.0941927050002959,0.8253712540004017,0.0003488382038798
