M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,error_message,error_type,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
1225,expanded_box,topk,1225,,2048,0,"[17, 17]","[35, 35]",1225,topk,1225,,2048,6000,1225,cheap,30,0.01,,cupy,2.270769325500225e-13,3.570540514598762e-15,640,290,290,,290,128,1225,0,2510848,2125.8391445459574,21258.391445459572,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,32,33,9.538628588095941e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,2.270769325500225e-13,3.570540514598762e-15,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,32.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_2048_q128,35,33,32,1000,30000000,cufinufft,binned_c1,50,32,9.538628588095941e-07,pcg,converged,32,,True,0.1,0,0.0,0.00032234133816499977,0.02000690362832521,0,0.1,boxeig,ok,,0.0007608716666674919,0.025108765000027233,0.00043206812499718694,0.013826179999909982,0.0,0,,21258.391445459572,0.0005744919999415288,1.9989312498580603e-05,0.0006396579999545793,3.1938187508018245e-05,0.0010220220002565839,0.00027142237499688804,0.008685515999900417,0.2922355549999338,0.0,0.0,0.0008945299999822964,0.0,6.398943749275077e-05,0.0020476619997680245,0.2913410249999515,,0.05215795200001594,0.14816270900007567,0.29326874399998815,0.2736773850000418,0.3559972979999202,0.0,0.5041600069999959,0.5563179590000118,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,2048,0,"[17, 17]","[35, 35]",1225,topk,1225,,2048,6000,1225,cheap,30,0.01,,cupy,3.372211657248297e-12,1.2423564185664937e-14,960,418,418,,418,192,1225,0,3766272,120.38865823307269,1203.886582330727,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.142856663063215e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,3.372211657248297e-12,1.2423564185664937e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_2048_q192,35,5,4,1000,30000000,cufinufft,binned_c1,50,4,9.142856663063215e-07,pcg,converged,4,,True,0.1,0,0.0,0.00041567931241583524,0.020008446933769547,0,0.1,boxeig,ok,,0.0008150537999881635,0.004075268999940818,0.0004585109999766246,0.0018340439999064984,0.0,0,,1203.886582330727,0.0005902890000015759,1.9220000012865057e-05,7.688000005146023e-05,3.111899999908019e-05,0.00012447599999632075,0.0002946147500040297,0.0011784590000161188,0.3622916300000725,0.0,0.0,0.0008882230000608615,0.0,6.806524996250118e-05,0.00027226099985000474,0.3614034070000116,,0.07733174700001655,0.1478057379999882,0.3633302810000032,0.27318818000003375,0.37278521199993975,0.0,0.5205909499999279,0.5979226969999445,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,2.6299078247396555e-13,2.6184331990292393e-15,640,290,290,,290,128,1225,0,2510848,2125.839144545958,21258.391445459576,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,32,33,9.538784121545705e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,2.6299078247396555e-13,2.6184331990292393e-15,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,32.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q128,35,33,32,1000,30000000,cufinufft,binned_c1,50,32,9.538784121545705e-07,pcg,converged,32,,True,0.1,0,0.0,0.00032234162676656646,0.020006903631147956,0,0.1,boxeig,ok,,0.0007623605757633854,0.02515789900019172,0.0004320813124998324,0.013826601999994637,0.0,0,,21258.391445459576,0.0006294400000115274,1.9475375015787222e-05,0.0006232120005051911,3.0674031254562806e-05,0.0009815690001460098,0.00027239940623502434,0.008716780999520779,0.2939103739998927,0.0,0.0,0.0009076499999309817,0.0,6.438715625023406e-05,0.00206038900000749,0.29300272399996174,,0.05169389399998181,0.14829189500005668,0.29499398400002974,0.27347273300006236,0.35793173799993383,0.0,0.5062236329999905,0.5579175269999723,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,4.670189185346905e-12,1.3357631936041095e-14,960,418,418,,418,192,1225,0,3766272,120.38865823307277,1203.8865823307276,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.142856505170549e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,4.670189185346905e-12,1.3357631936041095e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q192,35,5,4,1000,30000000,cufinufft,binned_c1,50,4,9.142856505170549e-07,pcg,converged,4,,True,0.1,0,0.0,0.0004156793105857975,0.020008446933733864,0,0.1,boxeig,ok,,0.0007990128000074037,0.0039950640000370186,0.00044260000001372646,0.0017704000000549058,0.0,0,,1203.8865823307276,0.0005881129999352197,1.90817499685636e-05,7.63269998742544e-05,3.094474999443264e-05,0.00012377899997773056,0.0002827375000151733,0.0011309500000606931,0.35874153800011754,0.0,0.0,0.0008970040000804147,0.0,6.283599998369027e-05,0.0002513439999347611,0.35784453400003713,,0.08054269599995223,0.1480426279999847,0.3598118950000071,0.2734927479999669,0.3691470120000986,0.0,0.5171896400000833,0.5977323360000355,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,4.978030946838697e-11,6.62738093304612e-14,1280,546,546,,546,256,1225,0,5021696,6.249993072528212,62.49993072528211,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1,2,4.0036591618262373e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,4.978030946838697e-11,6.62738093304612e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,1.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q256,35,2,1,1000,30000000,cufinufft,binned_c1,50,1,4.0036591618262373e-07,pcg,converged,1,,True,0.1,0,0.0,0.00032803270968497704,0.020006928218218305,0,0.1,boxeig,ok,,0.0008906949999527569,0.0017813899999055138,0.0005177169999797115,0.0005177169999797115,0.0,0,,62.49993072528211,0.0005583299999898372,1.845400004185649e-05,1.845400004185649e-05,4.840300005071185e-05,4.840300005071185e-05,0.0003431600000567414,0.0003431600000567414,0.4753917310000588,0.0,0.0,0.0008982150000065303,0.0,6.133700003374543e-05,6.133700003374543e-05,0.4744935160000523,,0.10269331699998929,0.14825889099995493,0.4764455810000072,0.2729096319999371,0.4800548370000115,0.0,0.6283137279999664,0.7310070449999557,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,1.9780842615651514e-13,3.2192330018958184e-15,640,290,290,,290,128,1225,0,2510848,2125.839144545961,21258.39144545961,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,32,33,9.538593387940637e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.9780842615651514e-13,3.2192330018958184e-15,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,32.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q128,35,33,32,1000,30000000,cufinufft,binned_c1,50,32,9.538593387940637e-07,pcg,converged,32,,True,0.1,0,0.0,0.00032234174747637547,0.020006903636978855,0,0.1,boxeig,ok,,0.0007610555757496099,0.02511483399973713,0.00043191471874948206,0.013821270999983426,0.0,0,,21258.39144545961,0.0005926420000150756,1.9385468750243717e-05,0.000620335000007799,3.0620125002656096e-05,0.000979844000084995,0.00027263196874471873,0.008724222999831,0.23832119099995452,0.0,0.0,0.0009152479999556817,0.0,6.39341874908439e-05,0.0020458939997070047,0.23740594299999884,,0.05173024099997292,0.14870514400001866,0.23934304200008683,0.27366001400002915,0.30198937000000114,0.0,0.4506945140000198,0.5024247549999927,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,3.156308464525661e-12,1.3582392649911582e-14,960,418,418,,418,192,1225,0,3766272,120.38865823307259,1203.8865823307258,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.142856492538933e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,3.156308464525661e-12,1.3582392649911582e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q192,35,5,4,1000,30000000,cufinufft,binned_c1,50,4,9.142856492538933e-07,pcg,converged,4,,True,0.1,0,0.0,0.0004156793125072653,0.020008446933709317,0,0.1,boxeig,ok,,0.0009288508000054208,0.004644254000027104,0.000498650000025691,0.001994600000102764,0.0,0,,1203.8865823307258,0.0005982080000421774,2.1069000041507024e-05,8.42760001660281e-05,3.360900004167888e-05,0.00013443600016671553,0.0003124787499757531,0.0012499149999030124,2.960146377000001,0.0,0.0,0.0008709310000085679,0.0,7.85867499644155e-05,0.000314346999857662,2.9592754459999924,,0.09006946099998459,0.14811963299996478,2.9611844510000083,0.2983120039999676,2.9751714150000907,0.0,3.1232910480000555,3.21336050900004,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,1.6776917996781996e-11,4.8616166367708125e-14,1280,546,546,,546,256,1225,0,5021696,6.249993072526893,62.499930725268925,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1,2,4.0036472013826806e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,1.6776917996781996e-11,4.8616166367708125e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,1.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q256,35,2,1,1000,30000000,cufinufft,binned_c1,50,1,4.0036472013826806e-07,pcg,converged,1,,True,0.1,0,0.0,0.0003280327021384382,0.020006928218118277,0,0.1,boxeig,ok,,0.0008685429999673033,0.0017370859999346067,0.00047281100000873266,0.00047281100000873266,0.0,0,,62.499930725268925,0.0005872839999483404,1.8262000025970337e-05,1.8262000025970337e-05,3.086499998516956e-05,3.086499998516956e-05,0.00031779899995854066,0.00031779899995854066,0.4698147420000396,0.0,0.0,0.000905902999988939,0.0,6.055899996226799e-05,6.055899996226799e-05,0.46890883900005065,,0.10201476500003537,0.14843322100000478,0.4708707479999248,0.27300207400003274,0.4743705979999504,0.0,0.6228038189999552,0.7248185839999906,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,1.4978859318209339e-13,3.1124311780434366e-15,640,290,290,,290,128,1225,0,2510848,2125.839144545958,21258.391445459576,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,32,33,9.538930553260086e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.4978859318209339e-13,3.1124311780434366e-15,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,32.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q128,35,33,32,1000,30000000,cufinufft,binned_c1,50,32,9.538930553260086e-07,pcg,converged,32,,True,0.1,0,0.0,0.0003223419517341387,0.020006903640264643,0,0.1,boxeig,ok,,0.0007592355151645637,0.025054772000430603,0.00042920412500180305,0.013734532000057698,0.0,0,,21258.391445459576,0.0005758869999681338,1.9227468751381593e-05,0.000615279000044211,3.113228124718148e-05,0.0009962329999098074,0.0002699864687514264,0.008639567000045645,0.23635220500000287,0.0,0.0,0.0008809459999383762,0.0,6.442043749288473e-05,0.0020614539997723114,0.2354712590000645,,0.051537327999994886,0.14794931400001587,0.23739301599994178,0.27362379900000633,0.29985626099994533,0.0,0.4478055749999612,0.4993429029999561,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,4.066302638612282e-12,1.1066835548729468e-14,960,418,418,,418,192,1225,0,3766272,120.3886582330727,1203.886582330727,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.14285659339949e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,4.066302638612282e-12,1.1066835548729468e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q192,35,5,4,1000,30000000,cufinufft,binned_c1,50,4,9.14285659339949e-07,pcg,converged,4,,True,0.1,0,0.0,0.00041567931342978567,0.020008446933738742,0,0.1,boxeig,ok,,0.0008487832000128037,0.004243916000064019,0.0005198702500308627,0.002079481000123451,0.0,0,,1203.886582330727,0.0006074780000062674,1.9026249987064148e-05,7.610499994825659e-05,3.807075003692262e-05,0.00015228300014769047,0.0003496472500046366,0.0013985890000185464,0.3892322049999848,0.0,0.0,0.0008861659999865878,0.0,6.46897500189425e-05,0.00025875900007577,0.3883460389999982,,0.07566992500005654,0.14798382100002527,0.3903032160000066,0.2739628189999621,0.4003922409999632,0.0,0.5483760619999885,0.624045987000045,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,2.654689710949278e-11,6.222395074856932e-14,1280,546,546,,546,256,1225,0,5021696,6.249993072524524,62.499930725245235,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,1,2,4.0036111713250845e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,2.654689710949278e-11,6.222395074856932e-14,,,,,1e-05,,,boxeig,29999999.999935064,True,,nan,0,0,,nan,0,0,0,0,False,1.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q256,35,2,1,1000,30000000,cufinufft,binned_c1,50,1,4.0036111713250845e-07,pcg,converged,1,,True,0.1,0,0.0,0.00032803271350591946,0.020006928218405537,0,0.1,boxeig,ok,,0.0008832954999888898,0.0017665909999777796,0.00046690199997101445,0.00046690199997101445,0.0,0,,62.499930725245235,0.000620507999997244,1.8857999975807616e-05,1.8857999975807616e-05,3.012799993484805e-05,3.012799993484805e-05,0.00031032800006869365,0.00031032800006869365,0.4631237090000013,0.0,0.0,0.0009098010000343493,0.0,6.060100008653535e-05,6.060100008653535e-05,0.462213907999967,,0.10087215499993363,0.14824415299995053,0.46419987399997353,0.27200827199999367,0.467727554000021,0.0,0.6159717069999715,0.7168438619999051,1e-06,,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,969,970,9.632129148071838e-07,,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,True,,,,,,,,,,,False,969.0,matern,0.1,1.5,1.0,,,100000,plain_cg,189,970,,1000,30000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.00033837584950931405,0.02000079816066436,0,,,ok,,0.0006235748288659546,0.604867583999976,,,,,,,,,,,,,,,,,,,,,,,,0.8931482199999436,,0.2717638240000042,1.0233565129999533,,1.916506070999958,,1e-06,,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,233,234,9.674574440281093e-07,,,nan,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,,,,,,,,2,35721,98,3,nan,,28187.932123317536,0.0065009379265816665,,,5,482,0.0004080937492402263,0.19670118713378906,1e-05,,,,,True,[],,,,,,,,,,False,233.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q90,189,234,233,1000,30000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.00033662554588508964,0.020000929034488312,0,,,ok,,0.0006557443247835632,0.15344417199935378,0.0005952274720956482,0.13868800099828604,,,[],,,,,,,,,,,,,,,,,0.48255769000002147,,0.3196732850000217,0.0003263199999992139,0.2745439880000049,0.4445323869999811,,1.2470896820000235,,1e-06,90,,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,121,122,9.796736054222785e-07,,,nan,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,,,,,,,,2,35721,188,3,nan,,10210.742057957114,0.0023517023479346175,,,5,932,0.0005136107088670198,0.4786851806640625,1e-05,,,,,True,[],,,,,,,,,,False,121.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q180,189,122,121,1000,30000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.00033609679395736765,0.020000932845268018,0,,,ok,,0.0006570200655777044,0.08015644800047994,0.0010462249008243876,0.1265932129997509,,,[],,,,,,,,,,,,,,,,,1.0621525650000194,,0.19818122000003768,0.00032064000004083937,0.2722704169999588,0.2884030129999928,,1.5490574380000908,,1e-06,180,,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,6000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,282,283,8.711033215376527e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999961257,True,,nan,0,50,diag,0.001,0,0,0,6250000,False,282.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_512,189,283,282,1000,30000000,cufinufft,binned_c1,50,282,8.711033215376527e-07,pcg,converged,282,,True,0.1,0,39405.56171907305,0.00034734162517134235,0.020000498571736358,0,0.1,exact,ok,,0.0006349826077718296,0.17970007799942778,0.00027122850354313827,0.07648643799916499,13886723.370839199,35096,,,0.0015844669999296457,4.40825212772905e-05,0.01243127100019592,3.860134397179491e-05,0.010885579000046164,9.427490071044652e-05,0.026585522000345918,0.0238002769999639,0.00876572300001044,0.008607267000002139,0.0,0.006179269999961434,5.455501418461434e-05,0.015384514000061245,,,0.00035485000000790023,0.19779523400006838,0.026401671000030547,0.27205921500001295,0.4542892979999351,0.00024801699998988624,0.6520845320000035,0.6524393820000114,1e-06,,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,253,254,9.246614907818245e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.99996126,True,,nan,0,50,diag,0.001,0,0,0,29986576,False,253.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_1024,189,254,253,1000,30000000,cufinufft,binned_c1,50,253,9.246614907818245e-07,pcg,converged,253,,True,0.1,0,7204.5585500542375,0.00034883820463920995,0.020000512187472702,0,0.1,exact,ok,,0.0006327378307076746,0.16071540899974934,0.00030430661265088446,0.07698957300067377,4777312.023860485,34352,,,0.0016064099999084647,4.3794719363985976e-05,0.011080063999088452,3.8478000003120584e-05,0.009734934000789508,0.00012811517391494965,0.03241313900048226,0.13442271999997502,0.04685917899996639,0.06480443199995989,0.0,0.02061252600003627,5.430616996901253e-05,0.01373946100216017,,,0.0003352439999844137,0.19763531199998852,0.13718656600008217,0.27182164500004546,0.5289489479999929,0.0021465830000124697,0.7265842599999814,0.7269195039999659,1e-06,,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,6000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,146,147,9.777768717352873e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999961257,True,,nan,0,50,diag,0.001,0,0,0,108243216,False,146.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_2048,189,147,146,1000,30000000,cufinufft,binned_c1,50,146,9.777768717352873e-07,pcg,converged,146,,True,0.1,0,1636.4322720961081,0.0003490940408646887,0.020000526842875566,0,0.1,exact,ok,,0.0006416378231243365,0.09432075999927747,0.0008287436232876644,0.120996568999999,1890633.506455327,33120,,,0.0017222909999645708,4.331933561067908e-05,0.006324622999159146,4.274497261065659e-05,0.006240766001155862,0.0006467277054827893,0.09442224500048724,0.7131012230000806,0.21426412300002085,0.3989934110001059,0.0,0.09114642800000183,5.503873972488753e-05,0.00803565599983358,,,0.0003131720000055793,0.1978836160000128,0.7159417059999669,0.2721101549999503,1.0215029969999705,0.00869726099995205,1.2193866129999833,1.2196997849999889,1e-06,,,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,6000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,77,78,7.499651119185913e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,,,inverse,29999999.999961257,True,,nan,0,50,diag,0.001,0,0,0,454371856,False,77.0,matern,0.1,1.5,1.0,,0,100000,btab_auto_topk_4096,189,78,77,1000,30000000,cufinufft,binned_c1,50,77,7.499651119185913e-07,pcg,converged,77,,True,0.1,0,295.15632516071355,0.0003470029419304384,0.02000050894795341,0,0.1,exact,ok,,0.0006638908205084193,0.05178348399965671,0.002182560493509583,0.1680571580002379,637241.9552057744,30392,,,0.001912640000000465,4.52211688324697e-05,0.003482030000100167,5.3290974023326126e-05,0.004103404999796112,0.0019854196883109685,0.15287731599994459,4.6511240449999605,0.7751297390000218,3.2452210619999278,0.0,0.5943431320000627,5.559714285978275e-05,0.004280980000203272,,,0.0003752280000526298,0.19819067200000973,4.654260626999985,0.2733474170000818,4.923824185999933,0.03643011199994817,5.122014857999943,5.122390085999996,1e-06,,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,6000,1369,cheap,30,0.01,,cupy,4.905184856176149e-15,1.0276344304851194e-15,320,162,162,,162,64,1369,34352,1402880,75408.70112856368,754087.0112856368,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,369,370,7.018646029166234e-07,0,,,2,synthetic_true_func_2d_n30000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,35721,,,,,,,4.905184856176149e-15,1.0276344304851194e-15,,,,,1e-05,,,boxeig,29999999.999961257,True,,nan,0,0,,nan,0,0,0,0,False,369.0,matern,0.1,1.5,1.0,,85264,100000,btab_boxeig_topk_1024_q64,189,370,369,1000,30000000,cufinufft,binned_c1,50,369,7.018646029166234e-07,pcg,converged,369,,True,0.1,0,7204.558550054237,0.0003480359745363709,0.020000523123731614,0,0.1,boxeig,ok,,0.0006644102216255674,0.24583178200145994,0.0004289418644986338,0.15827954799999588,4777312.023860484,34352,,754087.0112856368,0.001638754000055087,4.550141734447789e-05,0.016790023000112342,3.765071544803554e-05,0.013893114000325113,0.000248293317073952,0.09162023400028829,0.1773757649999652,0.0,0.0,0.04909555099993668,0.0,5.717550406186356e-05,0.021097760998827653,0.12828021400002854,,0.026146414999971057,0.19796963800001777,0.17946414300001834,0.27320842799997536,0.8188553360000697,0.0,1.0168249740000874,1.0429713890000585,1e-06,,,v7_btab_boxeig
